what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1329936367784
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1329936367802
started,bundle,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui",1329936368364
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1329936368387
opened,editor,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1329936368533
activated,editor,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1329936368644
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329936368683
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936377354
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936377447
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329936377484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936387688
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936500492
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329936502693
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936511501
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936512315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936514750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936517193
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936526335
activated,editor,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1329936527417
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936540577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936541195
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936558222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936560248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936598200
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329936600973
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936602367
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936602462
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329936602497
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936603304
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936605889
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936605899
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936615903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936618668
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936619388
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936624526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936625097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936635640
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329936640284
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936640395
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936640469
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1329936640493
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936643193
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936644307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936645233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936671179
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936673417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936693241
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936695506
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936699201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936709159
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329936710393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936713031
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936787389
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1329936789460
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936807749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936808462
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936847782
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936849899
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936863742
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1329936873649
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1329936873708
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936873979
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936874515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936890336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936893072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936893657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936899974
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936902824
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936903441
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936931702
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329936936598
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329936937365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937115171
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329937118234
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329937118782
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329937121833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329937124580
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1329937125450
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937130614
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937137105
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937142784
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937145603
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937248458
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937249879
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937250354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937323729
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329937330685
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1329937337087
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1329937341673
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1329937342149
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1329937344321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937370467
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329937381912
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329937385907
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329937386185
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937391014
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937396413
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937404759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937449841
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937455688
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937456669
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937474291
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329937486591
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937489235
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937489988
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937526189
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937561931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937562851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937806063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937809042
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937892661
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329937898504
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329937901904
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329937906107
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329937908242
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1329937913428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937917006
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937919781
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329937921190
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937924158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937927167
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937935109
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937937492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937938302
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937948006
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329937950132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329937952863
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938006450
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329938014988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938015496
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938038210
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329938053514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938054120
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938062462
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329938064417
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329938064445
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938066349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938100560
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329938103528
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329938103528
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329938106908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938107426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938117866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329938121534
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938122185
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938150169
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938151039
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938170262
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329938171549
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329938176775
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938177308
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938195285
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1329938200345
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938202651
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938202825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329938216321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1329938227900
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938235983
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938236249
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329938240077
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938241004
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329938241869
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329938243867
started,bundle,org.testng.eclipse,6.0.1.20110329_1116,"org.testng.eclipse",1329938248281
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1329938248495
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938254641
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938254948
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1329938261447
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1329938261867
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1329938262113
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1329938262644
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1329938263086
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938263995
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938264331
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1329938276424
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938283026
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1329938293289
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938295395
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329938296768
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329938306050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329938306873
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938309420
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329938309946
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329938312373
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1329938314004
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1329938323669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938358296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1329938368739
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1329938381980
